Date,msft,msft,msft,msft,msft
2018-07-31,98.7940444946289,99.3900864166319,98.14211875748926,99.17588052026511,27655200
2018-08-01,98.98030853271484,99.13863061970645,98.17937583861791,98.74747942641645,23628700
2018-08-02,100.18167114257812,100.66595238120148,97.6391751000164,98.1607169401237,26104300
2018-08-03,100.61942291259766,100.62873806593785,99.48321578801801,100.39590897009383,18659600
2018-08-06,100.7032241821289,100.97330674895751,100.17237420053591,100.69391613544386,20265900
2018-08-07,101.40170288085938,101.6065935768358,100.74046924726724,101.10368198817872,16080200
2018-08-08,101.96980285644531,102.21194704395971,101.28994604874107,101.8207959678522,15487500
2018-08-09,102.13743591308594,102.59378592211947,102.07224406970658,102.17468941007101,13677200
2018-08-10,101.5134506225586,102.15606097820206,100.93603210695304,101.90460166278606,18183700
2018-08-13,100.77771759033203,102.05362324656667,100.67527224758584,101.73697206752075,18472500
2018-08-14,102.03500366210938,102.21195601914395,100.61940612196952,101.1036874341445,16788300
2018-08-15,100.65135192871094,101.8947636870328,99.86603210652252,101.42731361966793,29982800
2018-08-16,100.63265228271484,101.77323161496734,100.31478965318723,101.24968980975852,21384300
2018-08-17,100.57656860351562,100.87573639224772,99.74450796820688,100.3708894113768,18061500
2018-08-20,99.91279602050781,100.87574217277178,99.54818547999471,100.51113163225868,17914200
2018-08-21,99.08071899414062,100.36152760831132,98.95917741220248,99.95952026678457,22881900
2018-08-22,100.09040069580078,100.35217157804671,98.89372972969281,98.95917245025429,18000600
2018-08-23,100.557861328125,101.13750200894492,99.91278505257374,100.17455596238844,18167700
2018-08-24,101.34318542480469,101.4927657512107,100.55786552982454,100.66070512479483,17234000
2018-08-27,102.46504211425781,102.50243897147662,101.4460045027498,102.15652339174355,19662300
2018-08-28,103.08209228515625,103.30646632344771,102.64268807449066,102.78292452319361,19151500
2018-08-29,104.72750854492188,104.73685954330551,103.09143333115819,103.25971563845418,20818000
2018-08-30,104.66207122802734,105.27910876422654,104.18527727666134,104.40030032153881,22798700
2018-08-31,105.01734924316406,105.43805151238492,104.26007517275428,104.41901363982981,23222700
2018-09-04,104.43768310546875,104.67140811657204,103.04468403645508,103.63366849665572,22634600
2018-09-05,101.42730712890625,104.16656463367663,101.06269667031236,103.78325931198218,32872400
2018-09-06,101.66105651855469,101.89478159331034,100.5111331450819,101.20295736919613,23477600
2018-09-07,101.1655502319336,101.64235133319725,100.24935202622028,101.18425223034059,22498600
2018-09-10,102.25936889648438,102.5024449161433,101.3057739466249,101.75452199383349,20727900
2018-09-11,103.998291015625,104.32550464260876,101.80127708276588,101.81062808145745,24301800
2018-09-12,104.43768310546875,104.5685685410689,103.31580590526146,104.17591223426847,18891100
2018-09-13,105.5595703125,106.32618808448288,104.82099840137772,104.82099840137772,26055600
2018-09-14,105.98965454101562,106.32621923539081,105.12019693600034,105.98030354041532,19122300
2018-09-17,104.83972930908203,106.29817163702889,104.57795834075557,106.28882776867718,20736500
2018-09-18,105.84004974365234,106.29814883997823,104.44705045653431,104.88645468744221,22170900
2018-09-19,104.4283447265625,105.9428855493025,103.81131433170542,105.69046564520691,21728400
2018-09-20,106.17659759521484,106.39162774349614,104.64336209535567,104.9705756838522,23714500
2018-09-21,106.82170104980469,107.78464713440681,106.12052588535971,106.57862499563475,71229700
2018-09-24,107.20499420166016,107.4200243659591,104.91449177884317,105.67175858758999,27334500
2018-09-25,106.99929809570312,107.60698449923909,106.34487097356943,107.32651878949065,22668000
2018-09-26,106.55992889404297,107.5696156982668,106.33554770846207,107.01802799900616,19352000
2018-09-27,106.9619140625,107.42936406966194,106.76557878269746,107.30782250285836,19091300
2018-09-28,106.92454528808594,107.11152248696897,106.2794618263105,106.75626295600203,21647800
2018-10-01,108.08380889892578,108.14925162531986,107.2610993195826,107.27979418452853,18883100
2018-10-02,107.65376281738281,108.29883912527015,106.98998451058705,107.79399927830535,20787200
2018-10-03,107.67243957519531,108.6166906450318,107.44806555508815,107.90616459318404,16648000
2018-10-04,105.44738006591797,107.28913435054983,104.36289255777517,107.14889791308703,34821700
2018-10-05,104.83033752441406,105.80263440902054,103.43733848048646,105.2977875382025,29068900
2018-10-08,103.6336898803711,104.73687244571754,102.2219885248556,104.39096392285172,29640600
2018-10-09,104.95188903808594,105.71850684803412,103.58693572440852,103.90479834019887,26198600
