Datetime,msft,msft,msft,msft,msft
2025-08-05 17:25:00+00:00,531.594970703125,531.8049926757812,531.47998046875,531.60498046875,96770
2025-08-05 17:30:00+00:00,531.1799926757812,531.6699829101562,531.0501098632812,531.5750122070312,111300
2025-08-05 17:35:00+00:00,531.5750122070312,531.6500244140625,531.080078125,531.080078125,94945
2025-08-05 17:40:00+00:00,531.7999877929688,531.8499755859375,531.3499755859375,531.6300048828125,77471
2025-08-05 17:45:00+00:00,532.25,532.4349975585938,531.6900024414062,531.72998046875,110713
2025-08-05 17:50:00+00:00,532.2100219726562,532.3900146484375,532.1701049804688,532.2000122070312,87075
2025-08-05 17:55:00+00:00,532.3800048828125,532.5549926757812,532.2100219726562,532.25,92098
2025-08-05 18:00:00+00:00,532.2100219726562,532.4600219726562,532.0999755859375,532.4000244140625,84962
2025-08-05 18:05:00+00:00,532.010009765625,532.239990234375,532.0,532.22998046875,88046
2025-08-05 18:10:00+00:00,531.7999877929688,532.0125122070312,531.75,531.9949951171875,66365
2025-08-05 18:15:00+00:00,530.9500122070312,531.8170166015625,530.9199829101562,531.8170166015625,142104
2025-08-05 18:20:00+00:00,530.6900024414062,530.969970703125,530.5,530.9199829101562,113141
2025-08-05 18:25:00+00:00,530.5599975585938,530.72998046875,530.530029296875,530.6900024414062,98498
2025-08-05 18:30:00+00:00,529.9099731445312,530.5499877929688,529.780029296875,530.5499877929688,372084
2025-08-05 18:35:00+00:00,529.6400146484375,530.0025024414062,529.52001953125,529.9000244140625,165901
2025-08-05 18:40:00+00:00,528.8400268554688,529.7999877929688,528.47998046875,529.6799926757812,384371
2025-08-05 18:45:00+00:00,528.9219970703125,529.030029296875,528.510009765625,528.9550170898438,191284
2025-08-05 18:50:00+00:00,528.9450073242188,528.989990234375,528.3900146484375,528.8701171875,168060
2025-08-05 18:55:00+00:00,528.9600219726562,529.0399780273438,528.719970703125,528.9500122070312,134334
2025-08-05 19:00:00+00:00,528.8408203125,529.02001953125,528.75,529.0,137467
2025-08-05 19:05:00+00:00,528.7150268554688,528.8400268554688,528.5601196289062,528.81982421875,105580
2025-08-05 19:10:00+00:00,528.8699951171875,528.9199829101562,528.5999755859375,528.72998046875,127567
2025-08-05 19:15:00+00:00,528.8703002929688,528.9199829101562,528.7200927734375,528.8699951171875,126884
2025-08-05 19:20:00+00:00,528.9500122070312,529.0,528.77001953125,528.9000244140625,189583
2025-08-05 19:25:00+00:00,529.0,529.010009765625,528.6799926757812,528.9199829101562,159086
2025-08-05 19:30:00+00:00,529.2891845703125,529.4299926757812,528.97998046875,529.0,359584
2025-08-05 19:35:00+00:00,528.9349975585938,529.2999877929688,528.9006958007812,529.2449951171875,255718
2025-08-05 19:40:00+00:00,528.530029296875,529.0,528.47998046875,528.93310546875,148678
2025-08-05 19:45:00+00:00,527.7479858398438,528.530029296875,527.6701049804688,528.530029296875,292424
2025-08-05 19:50:00+00:00,527.6649780273438,528.125,527.6400146484375,527.780029296875,542569
2025-08-05 19:55:00+00:00,527.719970703125,527.75,527.239990234375,527.6199951171875,732516
2025-08-06 13:30:00+00:00,529.4400024414062,531.7000122070312,529.2000122070312,530.8200073242188,1278552
2025-08-06 13:35:00+00:00,527.8300170898438,529.72998046875,527.7999877929688,529.4149780273438,375186
2025-08-06 13:40:00+00:00,527.8300170898438,528.0499877929688,527.1400146484375,527.9981079101562,283024
2025-08-06 13:45:00+00:00,527.219970703125,528.2432861328125,527.2000122070312,527.8150024414062,356606
2025-08-06 13:50:00+00:00,526.9000244140625,527.4199829101562,526.3699951171875,527.2100219726562,297172
2025-08-06 13:55:00+00:00,526.489990234375,527.0,526.219970703125,526.885009765625,217599
2025-08-06 14:00:00+00:00,526.9998779296875,527.5,526.2899780273438,526.489990234375,439018
2025-08-06 14:05:00+00:00,527.39990234375,527.739990234375,526.7308959960938,527.0,437868
2025-08-06 14:10:00+00:00,526.594970703125,527.4000244140625,526.3800048828125,527.3699951171875,182367
2025-08-06 14:15:00+00:00,526.0900268554688,527.0999755859375,526.030029296875,526.5900268554688,266150
2025-08-06 14:20:00+00:00,525.489990234375,526.1762084960938,525.1400146484375,526.114990234375,255493
2025-08-06 14:25:00+00:00,526.3200073242188,526.4600219726562,525.0999755859375,525.47998046875,176041
2025-08-06 14:30:00+00:00,525.5800170898438,526.344970703125,525.385009765625,526.3200073242188,213829
2025-08-06 14:35:00+00:00,525.8599853515625,526.260009765625,525.3300170898438,525.6099853515625,415622
2025-08-06 14:40:00+00:00,525.2200927734375,525.844970703125,525.0850219726562,525.8400268554688,227866
2025-08-06 14:45:00+00:00,525.4324951171875,525.5750122070312,524.594970703125,525.282470703125,217018
2025-08-06 14:50:00+00:00,525.5449829101562,525.66650390625,525.090087890625,525.4450073242188,219406
2025-08-06 14:55:00+00:00,525.9849853515625,526.159912109375,525.3494873046875,525.489990234375,282551
2025-08-06 15:00:00+00:00,525.780029296875,526.22998046875,525.572509765625,526.010009765625,251142
2025-08-06 15:05:00+00:00,526.4038696289062,526.4224853515625,525.7100219726562,525.7650146484375,173271
2025-08-06 15:10:00+00:00,525.8699951171875,526.7899780273438,525.739990234375,526.385009765625,249662
2025-08-06 15:15:00+00:00,526.0700073242188,526.3800048828125,525.77001953125,525.8699951171875,212829
2025-08-06 15:20:00+00:00,525.6323852539062,526.5399780273438,525.5,526.0700073242188,167857
2025-08-06 15:25:00+00:00,525.6649780273438,525.8499145507812,525.3699951171875,525.6300048828125,177121
2025-08-06 15:30:00+00:00,525.8300170898438,525.9400024414062,525.5700073242188,525.6500244140625,178942
2025-08-06 15:35:00+00:00,525.6199951171875,526.1900024414062,525.5599975585938,525.8800048828125,168071
2025-08-06 15:40:00+00:00,525.8099975585938,526.0,525.27001953125,525.6099853515625,128383
2025-08-06 15:45:00+00:00,526.5,526.5700073242188,525.75,525.8800048828125,146429
2025-08-06 15:50:00+00:00,526.4199829101562,526.7999877929688,526.0800170898438,526.47998046875,212878
2025-08-06 15:55:00+00:00,526.5700073242188,526.5800170898438,526.2349853515625,526.469970703125,95733
2025-08-06 16:00:00+00:00,526.4299926757812,526.8099975585938,526.2899780273438,526.5399780273438,126176
2025-08-06 16:05:00+00:00,525.9749755859375,526.4299926757812,525.9099731445312,526.4199829101562,126011
2025-08-06 16:10:00+00:00,526.1900024414062,526.489990234375,525.8499755859375,525.9749755859375,132400
2025-08-06 16:15:00+00:00,526.7940063476562,526.8800048828125,526.1599731445312,526.2000122070312,127365
2025-08-06 16:20:00+00:00,526.6099853515625,527.2000122070312,526.5900268554688,526.7999877929688,99325
2025-08-06 16:25:00+00:00,526.7899780273438,526.8400268554688,526.5,526.6300048828125,94062
2025-08-06 16:30:00+00:00,526.63037109375,526.7999877929688,526.3300170898438,526.793212890625,74384
2025-08-06 16:35:00+00:00,526.3499755859375,526.8175048828125,526.3001098632812,526.635009765625,160576
2025-08-06 16:40:00+00:00,525.9600219726562,526.4199829101562,525.9000244140625,526.364990234375,108353
2025-08-06 16:45:00+00:00,526.0700073242188,526.0850219726562,525.8226928710938,525.969970703125,144688
2025-08-06 16:50:00+00:00,526.13818359375,526.489990234375,526.010009765625,526.0999755859375,136845
2025-08-06 16:55:00+00:00,526.1699829101562,526.2000122070312,525.97998046875,526.159912109375,73349
2025-08-06 17:00:00+00:00,525.6005249023438,526.239990234375,525.510009765625,526.1799926757812,127199
2025-08-06 17:05:00+00:00,525.8900146484375,525.9310302734375,525.25,525.6300048828125,150501
2025-08-06 17:10:00+00:00,526.280029296875,526.3298950195312,525.8900756835938,525.9400024414062,72856
2025-08-06 17:15:00+00:00,525.9299926757812,526.3400268554688,525.8800048828125,526.2899169921875,103437
2025-08-06 17:20:00+00:00,525.6400146484375,525.989990234375,525.5800170898438,525.9550170898438,68714
2025-08-06 17:25:00+00:00,525.8499755859375,525.97998046875,525.60498046875,525.6608276367188,62017
2025-08-06 17:30:00+00:00,525.75,525.9000244140625,525.3400268554688,525.8400268554688,77723
2025-08-06 17:35:00+00:00,525.77001953125,525.8699951171875,525.5399780273438,525.75,74154
2025-08-06 17:40:00+00:00,525.72998046875,525.9849853515625,525.5701293945312,525.77001953125,77968
2025-08-06 17:45:00+00:00,525.7399291992188,525.8800048828125,525.719970703125,525.7899780273438,134925
2025-08-06 17:50:00+00:00,525.8499755859375,525.9000244140625,525.7672729492188,525.7999877929688,124487
2025-08-06 17:55:00+00:00,525.8679809570312,526.014404296875,525.7899780273438,525.8200073242188,166260
2025-08-06 18:00:00+00:00,525.8800048828125,525.97998046875,525.7449951171875,525.8350219726562,119777
2025-08-06 18:05:00+00:00,525.4450073242188,525.9199829101562,525.4099731445312,525.85009765625,190012
2025-08-06 18:10:00+00:00,525.8400268554688,526.0800170898438,525.3200073242188,525.448486328125,339004
2025-08-06 18:15:00+00:00,525.969970703125,526.0900268554688,525.7750244140625,525.8300170898438,118606
2025-08-06 18:20:00+00:00,526.3400268554688,526.3798828125,525.97998046875,525.97998046875,132097
2025-08-06 18:25:00+00:00,526.260009765625,526.4199829101562,526.1950073242188,526.3499755859375,140545
2025-08-06 18:30:00+00:00,526.364990234375,526.3900146484375,526.21337890625,526.27001953125,118915
2025-08-06 18:35:00+00:00,526.3499755859375,526.385009765625,526.3099975585938,526.375,375441
2025-08-06 18:40:00+00:00,526.64501953125,526.6900024414062,526.3200073242188,526.3699951171875,126313
2025-08-06 18:45:00+00:00,526.4500122070312,526.739990234375,526.364990234375,526.6699829101562,94624
2025-08-06 18:50:00+00:00,526.2393798828125,526.47998046875,526.2000122070312,526.4600219726562,101015
2025-08-06 18:55:00+00:00,525.960693359375,526.260009765625,525.9400024414062,526.1799926757812,105920
2025-08-06 19:00:00+00:00,525.780029296875,526.0,525.739990234375,525.969970703125,184726
2025-08-06 19:05:00+00:00,525.8200073242188,526.135009765625,525.5549926757812,525.7650146484375,314365
2025-08-06 19:10:00+00:00,525.5800170898438,525.8499755859375,525.5,525.7899780273438,110995
2025-08-06 19:15:00+00:00,525.460205078125,525.6199951171875,525.4000854492188,525.5999755859375,138497
2025-08-06 19:20:00+00:00,525.47998046875,525.5,525.4199829101562,525.4500122070312,100805
2025-08-06 19:25:00+00:00,525.4600219726562,525.5,525.4000244140625,525.469970703125,189919
2025-08-06 19:30:00+00:00,525.0700073242188,525.5,524.9000244140625,525.4600219726562,318855
2025-08-06 19:35:00+00:00,525.3848266601562,525.4249877929688,524.719970703125,525.0999755859375,211544
2025-08-06 19:40:00+00:00,524.6099853515625,525.4199829101562,524.5,525.3699951171875,214450
2025-08-06 19:45:00+00:00,524.8800048828125,524.8900146484375,524.3699951171875,524.6099853515625,354715
2025-08-06 19:50:00+00:00,524.8699951171875,524.9000244140625,524.030029296875,524.8499755859375,542073
2025-08-06 19:55:00+00:00,524.8400268554688,525.1500244140625,524.6099853515625,525.0,1235503
