Datetime,aapl,aapl,aapl,aapl,aapl
2025-08-05 16:15:00+00:00,203.55999755859375,203.72999572753906,203.5500030517578,203.5500030517578,261171
2025-08-05 16:20:00+00:00,203.5500030517578,203.7899932861328,203.5200958251953,203.5572967529297,207779
2025-08-05 16:25:00+00:00,203.7100067138672,203.76499938964844,203.5399932861328,203.5447998046875,211165
2025-08-05 16:30:00+00:00,203.52999877929688,203.9199981689453,203.39999389648438,203.7100067138672,470360
2025-08-05 16:35:00+00:00,203.36500549316406,203.55999755859375,203.25999450683594,203.52969360351562,259657
2025-08-05 16:40:00+00:00,203.2949981689453,203.3800048828125,203.08999633789062,203.35000610351562,382541
2025-08-05 16:45:00+00:00,203.40499877929688,203.47000122070312,203.1699981689453,203.2899932861328,372532
2025-08-05 16:50:00+00:00,203.71499633789062,203.77000427246094,203.38999938964844,203.38999938964844,232101
2025-08-05 16:55:00+00:00,203.8509979248047,203.89999389648438,203.52999877929688,203.7075958251953,398279
2025-08-05 17:00:00+00:00,204.0399932861328,204.08999633789062,203.75999450683594,203.8300018310547,391860
2025-08-05 17:05:00+00:00,204.02000427246094,204.1699981689453,203.95010375976562,204.02999877929688,281533
2025-08-05 17:10:00+00:00,204.02999877929688,204.139892578125,203.94000244140625,204.02000427246094,279638
2025-08-05 17:15:00+00:00,203.9949951171875,204.15969848632812,203.85960388183594,204.02000427246094,265312
2025-08-05 17:20:00+00:00,203.89500427246094,204.02999877929688,203.82000732421875,204.0,186121
2025-08-05 17:25:00+00:00,204.03500366210938,204.05039978027344,203.89999389648438,203.89999389648438,201042
2025-08-05 17:30:00+00:00,203.7899932861328,204.09500122070312,203.77000427246094,204.0500030517578,250602
2025-08-05 17:35:00+00:00,204.0,204.08999633789062,203.75999450683594,203.7949981689453,280056
2025-08-05 17:40:00+00:00,203.96499633789062,204.05999755859375,203.9207000732422,204.01010131835938,175676
2025-08-05 17:45:00+00:00,204.05999755859375,204.1199951171875,203.86000061035156,203.9600067138672,217615
2025-08-05 17:50:00+00:00,204.0200958251953,204.0800018310547,203.960205078125,204.06329345703125,146410
2025-08-05 17:55:00+00:00,204.02999877929688,204.0850067138672,203.99000549316406,204.02499389648438,152165
2025-08-05 18:00:00+00:00,204.07000732421875,204.16000366210938,203.99099731445312,204.03500366210938,191466
2025-08-05 18:05:00+00:00,204.22999572753906,204.3000030517578,204.02499389648438,204.0500030517578,224645
2025-08-05 18:10:00+00:00,204.25100708007812,204.3000030517578,204.10000610351562,204.24000549316406,249955
2025-08-05 18:15:00+00:00,204.0749969482422,204.2899932861328,204.0,204.25,392649
2025-08-05 18:20:00+00:00,204.02999877929688,204.24000549316406,204.0,204.08999633789062,197258
2025-08-05 18:25:00+00:00,203.8699951171875,204.0399932861328,203.8300018310547,204.0399932861328,199209
2025-08-05 18:30:00+00:00,203.6999969482422,203.97000122070312,203.63999938964844,203.86000061035156,296182
2025-08-05 18:35:00+00:00,203.67160034179688,203.77499389648438,203.625,203.6992950439453,255988
2025-08-05 18:40:00+00:00,203.77000427246094,203.8350067138672,203.62010192871094,203.6699981689453,275483
2025-08-05 18:45:00+00:00,203.6999969482422,203.85440063476562,203.59500122070312,203.77999877929688,304666
2025-08-05 18:50:00+00:00,203.3350067138672,203.69509887695312,203.19009399414062,203.69000244140625,362446
2025-08-05 18:55:00+00:00,203.5800018310547,203.60499572753906,203.23500061035156,203.33999633789062,245724
2025-08-05 19:00:00+00:00,203.66000366210938,203.67999267578125,203.5399932861328,203.59500122070312,242691
2025-08-05 19:05:00+00:00,203.5399932861328,203.6699981689453,203.36000061035156,203.66000366210938,335335
2025-08-05 19:10:00+00:00,203.42999267578125,203.5449981689453,203.36500549316406,203.53500366210938,209122
2025-08-05 19:15:00+00:00,203.4600067138672,203.52000427246094,203.27999877929688,203.44000244140625,289305
2025-08-05 19:20:00+00:00,203.47000122070312,203.52000427246094,203.42999267578125,203.46499633789062,255953
2025-08-05 19:25:00+00:00,203.3350067138672,203.47000122070312,203.25999450683594,203.4600067138672,281862
2025-08-05 19:30:00+00:00,203.32000732421875,203.36500549316406,203.13169860839844,203.33999633789062,342638
2025-08-05 19:35:00+00:00,203.09669494628906,203.41000366210938,203.02000427246094,203.32000732421875,330600
2025-08-05 19:40:00+00:00,203.0299072265625,203.14520263671875,202.88999938964844,203.08999633789062,543425
2025-08-05 19:45:00+00:00,202.75,203.0399932861328,202.6699981689453,203.02999877929688,563862
2025-08-05 19:50:00+00:00,202.85000610351562,203.07000732421875,202.7100067138672,202.75,671607
2025-08-05 19:55:00+00:00,202.92999267578125,202.9409942626953,202.74000549316406,202.83999633789062,1332619
2025-08-06 13:30:00+00:00,208.60000610351562,208.69630432128906,205.58999633789062,205.60000610351562,6181881
2025-08-06 13:35:00+00:00,208.60299682617188,209.05999755859375,208.1999969482422,208.60000610351562,1906370
2025-08-06 13:40:00+00:00,209.77999877929688,209.83999633789062,208.49000549316406,208.61000061035156,2773089
2025-08-06 13:45:00+00:00,209.97500610351562,210.2899932861328,209.42999267578125,209.77499389648438,2110256
2025-08-06 13:50:00+00:00,209.94700622558594,210.2799072265625,209.3300018310547,209.97999572753906,1511510
2025-08-06 13:55:00+00:00,209.5449981689453,210.32000732421875,209.47000122070312,209.97000122070312,1580435
2025-08-06 14:00:00+00:00,210.1199951171875,210.12789916992188,209.5,209.5449981689453,1340870
2025-08-06 14:05:00+00:00,210.61000061035156,210.89990234375,210.0500030517578,210.1199951171875,1491667
2025-08-06 14:10:00+00:00,210.55999755859375,211.14999389648438,210.4499969482422,210.6197967529297,1432753
2025-08-06 14:15:00+00:00,210.36000061035156,210.9149932861328,210.35000610351562,210.5399932861328,1201597
2025-08-06 14:20:00+00:00,210.44500732421875,210.5399932861328,210.07000732421875,210.375,1227162
2025-08-06 14:25:00+00:00,210.75999450683594,210.82989501953125,210.07000732421875,210.4600067138672,1002951
2025-08-06 14:30:00+00:00,210.91000366210938,211.10000610351562,210.6300048828125,210.75999450683594,1076950
2025-08-06 14:35:00+00:00,211.72000122070312,211.77999877929688,210.63999938964844,210.91000366210938,1260172
2025-08-06 14:40:00+00:00,212.2093048095703,212.27000427246094,211.41000366210938,211.7100067138672,1352981
2025-08-06 14:45:00+00:00,212.0399932861328,212.25990295410156,211.92999267578125,212.22000122070312,1313306
2025-08-06 14:50:00+00:00,211.5749969482422,212.00999450683594,211.39010620117188,212.00999450683594,1123384
2025-08-06 14:55:00+00:00,211.0749969482422,211.77999877929688,210.92999267578125,211.57000732421875,967623
2025-08-06 15:00:00+00:00,211.14549255371094,211.17999267578125,210.66000366210938,211.0800018310547,868463
2025-08-06 15:05:00+00:00,211.69000244140625,211.7949981689453,211.0800018310547,211.15499877929688,1026311
2025-08-06 15:10:00+00:00,212.17999267578125,212.3000030517578,211.6199951171875,211.66009521484375,1290584
2025-08-06 15:15:00+00:00,212.84820556640625,212.864501953125,212.0749969482422,212.17999267578125,1135612
2025-08-06 15:20:00+00:00,213.42999267578125,213.6699981689453,212.77000427246094,212.8455047607422,1846894
2025-08-06 15:25:00+00:00,214.22500610351562,214.33999633789062,213.13999938964844,213.44500732421875,2355893
2025-08-06 15:30:00+00:00,214.3800048828125,214.6999969482422,213.9199981689453,214.22500610351562,2295123
2025-08-06 15:35:00+00:00,214.12620544433594,214.5800018310547,214.0399932861328,214.39999389648438,1701120
2025-08-06 15:40:00+00:00,214.27000427246094,214.35000610351562,213.80999755859375,214.14999389648438,1104972
2025-08-06 15:45:00+00:00,213.8699951171875,214.32000732421875,213.6699981689453,214.27999877929688,979142
2025-08-06 15:50:00+00:00,214.67999267578125,214.6999053955078,213.8441925048828,213.8699951171875,1253382
2025-08-06 15:55:00+00:00,214.6300048828125,214.89999389648438,214.47999572753906,214.6855010986328,1274515
2025-08-06 16:00:00+00:00,214.8300018310547,214.89999389648438,214.375,214.63499450683594,1449010
2025-08-06 16:05:00+00:00,214.97999572753906,214.98989868164062,214.74000549316406,214.82699584960938,1473658
2025-08-06 16:10:00+00:00,214.75999450683594,214.97999572753906,214.4499969482422,214.97019958496094,1183694
2025-08-06 16:15:00+00:00,214.82000732421875,214.9499969482422,214.6999969482422,214.75999450683594,877534
2025-08-06 16:20:00+00:00,214.61500549316406,214.99000549316406,214.5500030517578,214.82000732421875,877536
2025-08-06 16:25:00+00:00,214.49989318847656,214.6300048828125,214.17999267578125,214.6199951171875,927622
2025-08-06 16:30:00+00:00,214.0399932861328,214.52029418945312,213.86900329589844,214.5196990966797,974994
2025-08-06 16:35:00+00:00,214.36000061035156,214.61000061035156,214.0500030517578,214.05999755859375,764398
2025-08-06 16:40:00+00:00,214.2635955810547,214.59759521484375,214.2552032470703,214.36000061035156,553750
2025-08-06 16:45:00+00:00,214.5,214.5500030517578,214.1699981689453,214.25999450683594,543172
2025-08-06 16:50:00+00:00,214.50999450683594,214.61000061035156,214.4250030517578,214.49000549316406,504739
2025-08-06 16:55:00+00:00,214.47999572753906,214.75,214.4600067138672,214.5,598914
2025-08-06 17:00:00+00:00,214.17550659179688,214.58999633789062,214.1699981689453,214.48500061035156,518163
2025-08-06 17:05:00+00:00,214.3197021484375,214.35000610351562,214.0399932861328,214.17999267578125,605539
2025-08-06 17:10:00+00:00,214.34010314941406,214.5,214.2200927734375,214.3101043701172,532735
2025-08-06 17:15:00+00:00,214.7729949951172,214.78500366210938,214.36000061035156,214.36500549316406,648474
2025-08-06 17:20:00+00:00,214.8000030517578,214.86000061035156,214.6699981689453,214.77999877929688,607408
2025-08-06 17:25:00+00:00,214.5399932861328,214.8699951171875,214.52000427246094,214.7949981689453,479709
2025-08-06 17:30:00+00:00,214.67999267578125,214.83990478515625,214.4290008544922,214.51499938964844,564606
2025-08-06 17:35:00+00:00,214.94000244140625,214.99000549316406,214.66900634765625,214.677001953125,706978
2025-08-06 17:40:00+00:00,215.12449645996094,215.3800048828125,214.80999755859375,214.94000244140625,1679869
2025-08-06 17:45:00+00:00,214.4499969482422,215.14999389648438,214.25999450683594,215.11300659179688,916264
2025-08-06 17:50:00+00:00,214.310302734375,214.5399932861328,214.08999633789062,214.44500732421875,664625
2025-08-06 17:55:00+00:00,214.38499450683594,214.49000549316406,214.21449279785156,214.30999755859375,427568
2025-08-06 18:00:00+00:00,214.42599487304688,214.42999267578125,214.1300048828125,214.3800048828125,480824
2025-08-06 18:05:00+00:00,214.6649932861328,214.6699981689453,214.41000366210938,214.44000244140625,682954
2025-08-06 18:10:00+00:00,214.6750946044922,214.6999969482422,214.42999267578125,214.63999938964844,577140
2025-08-06 18:15:00+00:00,214.64999389648438,214.67999267578125,214.49490356445312,214.6750030517578,448178
2025-08-06 18:20:00+00:00,214.7592010498047,214.92990112304688,214.6199951171875,214.65499877929688,675369
2025-08-06 18:25:00+00:00,214.6024932861328,214.8249969482422,214.5500030517578,214.75,393939
2025-08-06 18:30:00+00:00,214.69500732421875,214.69500732421875,214.4499969482422,214.61000061035156,372155
2025-08-06 18:35:00+00:00,214.59500122070312,214.7949981689453,214.56500244140625,214.65499877929688,581504
2025-08-06 18:40:00+00:00,214.50999450683594,214.63999938964844,214.49000549316406,214.5959014892578,349206
2025-08-06 18:45:00+00:00,214.6136932373047,214.7100067138672,214.39999389648438,214.50999450683594,524332
2025-08-06 18:50:00+00:00,214.5500030517578,214.6750030517578,214.49000549316406,214.61000061035156,408383
2025-08-06 18:55:00+00:00,214.39990234375,214.63999938964844,214.3800048828125,214.5399932861328,586329
2025-08-06 19:00:00+00:00,214.39010620117188,214.5399932861328,214.27000427246094,214.39500427246094,599804
2025-08-06 19:05:00+00:00,214.27499389648438,214.5500030517578,214.2550048828125,214.39999389648438,600765
2025-08-06 19:10:00+00:00,213.86500549316406,214.27999877929688,213.82000732421875,214.27000427246094,748357
2025-08-06 19:15:00+00:00,214.26449584960938,214.3300018310547,213.75,213.8699951171875,905822
2025-08-06 19:20:00+00:00,214.2899932861328,214.4499969482422,214.24899291992188,214.25999450683594,631307
2025-08-06 19:25:00+00:00,213.875,214.30999755859375,213.8699951171875,214.27999877929688,873845
2025-08-06 19:30:00+00:00,213.9199981689453,213.97000122070312,213.7100067138672,213.88499450683594,719913
2025-08-06 19:35:00+00:00,214.2100067138672,214.23500061035156,213.73500061035156,213.9199981689453,817350
2025-08-06 19:40:00+00:00,214.03500366210938,214.4199981689453,214.01010131835938,214.21499633789062,950833
2025-08-06 19:45:00+00:00,214.21499633789062,214.25,213.82000732421875,214.03500366210938,796916
2025-08-06 19:50:00+00:00,213.4199981689453,214.2100067138672,213.4199981689453,214.2100067138672,1857260
2025-08-06 19:55:00+00:00,213.25,213.41000366210938,212.80999755859375,213.41000366210938,4410847
